,solar,wind,cons,market,spot
2019-02-15 16:00:00+01:00,3887,5870.5133,63276,42.53860435,48.18
2019-02-15 17:00:00+01:00,447,7186.1986,66854,51.54179715,53.61
2019-02-15 18:00:00+01:00,0,9004.2154,70236,50.55541463,56.54
2019-02-15 19:00:00+01:00,0,11404.5655,69219,43.06017628,55.49
2019-02-15 20:00:00+01:00,0,12138.1136,64960,42.62081345,51
2019-02-15 21:00:00+01:00,0,12986.8512,61648,36.88926552,43.37
2019-02-15 22:00:00+01:00,0,13925.1067,59248,38.35906528,44.43
2019-02-15 23:00:00+01:00,0,13860.1434,55420,34.30494165,39.45
2019-02-16 00:00:00+01:00,0,15281.0439,51891,29.91138852,35.42
2019-02-16 01:00:00+01:00,0,15296.6175,49751,28.10154141,35.19
2019-02-16 02:00:00+01:00,0,15323.349,48881,31.96031371,36
2019-02-16 03:00:00+01:00,0,15346.0791,48652,32.45710853,36.29
2019-02-16 04:00:00+01:00,0,15399.5407,48988,34.36261311,36.52
2019-02-16 05:00:00+01:00,0,15656.472,49293,32.37561369,35.5
2019-02-16 06:00:00+01:00,0,16019.8963,50160,35.01748045,38.39
2019-02-16 07:00:00+01:00,363,16524.9414,52570,36.48451993,40.39
2019-02-16 08:00:00+01:00,4482,15958.6727,55520,37.71086993,40.94
2019-02-16 09:00:00+01:00,10051,15460.3267,57532,36.97590243,36.08
2019-02-16 10:00:00+01:00,14807,14990.444,58175,32.0356849,31.09
2019-02-16 11:00:00+01:00,17830,13551.8943,58340,37.02395856,35.19
2019-02-16 12:00:00+01:00,18701,12242.4816,56832,39.02809594,35.62
2019-02-16 13:00:00+01:00,17344,11051.6336,54531,35.92513415,36
2019-02-16 14:00:00+01:00,13988,10755.462,52671,35.0961192,37.21
2019-02-16 15:00:00+01:00,9208,10439.5353,52216,37.30124473,39.61
2019-02-16 16:00:00+01:00,4077,10161.6149,52656,39.61494785,42.11
2019-02-16 17:00:00+01:00,501,11260.1212,56397,50.63708563,46.83
2019-02-16 18:00:00+01:00,0,12714.1687,60711,53.32493119,52.06
2019-02-16 19:00:00+01:00,0,14444.6432,59329,50.91056424,48
2019-02-16 20:00:00+01:00,0,13766.1646,55938,47.16035391,46.47
2019-02-16 21:00:00+01:00,0,13089.644,53549,41.13823484,40.67
2019-02-16 22:00:00+01:00,0,12448.4177,52781,43.39737121,38.99
2019-02-16 23:00:00+01:00,0,11273.5062,49933,42.97874619,40.7
2019-02-17 00:00:00+01:00,0,11714.0721,46571,41.13220613,35.57
2019-02-17 01:00:00+01:00,0,11017.1187,44719,41.23343209,35.46
2019-02-17 02:00:00+01:00,0,9991.4991,43911,40.17761125,37.24
2019-02-17 03:00:00+01:00,0,9061.3467,43836,39.47202941,36.27
2019-02-17 04:00:00+01:00,0,8232.0899,43793,38.64771824,36.13
2019-02-17 05:00:00+01:00,0,8039.7442,43685,40.33831862,36.74
2019-02-17 06:00:00+01:00,0,8004.9751,42971,41.63400919,36.52
2019-02-17 07:00:00+01:00,415,8117.94,44602,44.27407378,38.82
2019-02-17 08:00:00+01:00,4566,7572.2531,47291,45.66962433,40
2019-02-17 09:00:00+01:00,10068,7274.3267,50363,43.54518278,38.88
2019-02-17 10:00:00+01:00,14749,7159.8702,52491,38.56764414,36.15
2019-02-17 11:00:00+01:00,17721,6977.6768,54361,38.89563576,36.5
2019-02-17 12:00:00+01:00,18574,6869.1755,53489,37.98346778,37.41
2019-02-17 13:00:00+01:00,17235,6796.45,51157,36.32597785,35.09
2019-02-17 14:00:00+01:00,13930,7074.3349,49631,35.88248943,35.12
2019-02-17 15:00:00+01:00,9219,7350.4994,49043,37.91279835,36.27
2019-02-17 16:00:00+01:00,4146,7677.5138,49301,42.72482676,39.36
2019-02-17 17:00:00+01:00,542,9288.1629,52872,49.40478563,44.03
2019-02-17 18:00:00+01:00,0,11554.5987,58116,52.19051909,49.6
2019-02-17 19:00:00+01:00,0,14427.2057,57801,52.76515582,50.07
2019-02-17 20:00:00+01:00,0,14370.334,55468,50.29990743,46.15
2019-02-17 21:00:00+01:00,0,14419.9305,53728,39.73958925,38.27
2019-02-17 22:00:00+01:00,0,14558.5238,53838,42.60536842,42.83
2019-02-17 23:00:00+01:00,0,14012.1681,50682,40.31913741,38.75
2019-02-18 00:00:00+01:00,0,12981.4925,48272,37.84100383,39.41
2019-02-18 01:00:00+01:00,0,12663.8497,46997,37.38069604,38.78
2019-02-18 02:00:00+01:00,0,12213.7598,46441,37.50965517,38.78
2019-02-18 03:00:00+01:00,0,11767.4907,47160,37.07775362,38.2
2019-02-18 04:00:00+01:00,0,11332.8606,48694,39.17017622,38.8
2019-02-18 05:00:00+01:00,0,11012.7202,53067,40.9825784,40
2019-02-18 06:00:00+01:00,0,10744.3656,61521,50.98100916,51.72
2019-02-18 07:00:00+01:00,490,10540.0776,67381,57.07771621,57.37
2019-02-18 08:00:00+01:00,4898,9517.046,68745,56.6794596,56.01
2019-02-18 09:00:00+01:00,10590,8742.8238,68650,50.50826521,52.61
2019-02-18 10:00:00+01:00,15416,8197.0397,69253,44.10796359,48.43
2019-02-18 11:00:00+01:00,18475,7756.1365,69436,38.68759092,44.81
2019-02-18 12:00:00+01:00,19348,7357.3355,68186,37.8227152,43.09
2019-02-18 13:00:00+01:00,17961,6978.094,67225,37.90213072,42.91
2019-02-18 14:00:00+01:00,14544,7186.1692,66026,38.21606505,44.73
2019-02-18 15:00:00+01:00,9672,7493.7259,65515,42.34356057,47.35
2019-02-18 16:00:00+01:00,4411,7914.9814,64948,49.30048888,50.9
2019-02-18 17:00:00+01:00,623,9264.4745,67517,52.68929933,52.94
2019-02-18 18:00:00+01:00,0,11164.9984,71386,57.77131886,56.94
2019-02-18 19:00:00+01:00,0,13556.2943,70811,55.40258439,55.76
2019-02-18 20:00:00+01:00,0,14362.2108,67232,49.88620265,51.91
2019-02-18 21:00:00+01:00,0,15315.4843,63416,44.27953017,43.98
2019-02-18 22:00:00+01:00,0,16408.1198,60668,40.84981246,42.23
2019-02-18 23:00:00+01:00,0,16857.6275,55846,34.36789921,35.87
2019-02-19 00:00:00+01:00,0,17757.4468,52704,35.53915539,36.09
2019-02-19 01:00:00+01:00,0,18621.3036,51019,35.63746246,35.43
2019-02-19 02:00:00+01:00,0,19373.7493,50146,34.15429455,35.42
2019-02-19 03:00:00+01:00,0,20148.6906,50678,32.42078963,36
2019-02-19 04:00:00+01:00,0,20904.6266,51939,34.25085356,36.08
2019-02-19 05:00:00+01:00,0,21161.0167,55535,36.91361899,38.1
2019-02-19 06:00:00+01:00,0,21402.125,63168,41.39998815,44.95
2019-02-19 07:00:00+01:00,400,21632.9968,68640,40.34257946,48.68
2019-02-19 08:00:00+01:00,3463,21411.2563,70112,41.55452134,46.76
2019-02-19 09:00:00+01:00,7398,21214.5864,70141,37.31188294,44.22
2019-02-19 10:00:00+01:00,10726,21027.6795,70818,36.13959689,41.37
2019-02-19 11:00:00+01:00,12834,23247.0886,71416,37.11612542,36.45
2019-02-19 12:00:00+01:00,13435,25393.262,70454,36.06184595,36.31
2019-02-19 13:00:00+01:00,12478,27379.2611,69635,35.7745156,36.41
2019-02-19 14:00:00+01:00,10122,27086.4805,68508,38.62260517,38.09
2019-02-19 15:00:00+01:00,6762,26751.2261,67792,37.94195428,38.87
2019-02-19 16:00:00+01:00,3128,26320.243,66969,40.23745272,42.9
2019-02-19 17:00:00+01:00,462,25077.1342,68385,47.88190595,50.92
2019-02-19 18:00:00+01:00,0,23717.9957,71578,48.45420937,54.09
2019-02-19 19:00:00+01:00,0,22338.6398,70967,47.91020946,52.42
2019-02-19 20:00:00+01:00,0,21948.0008,67166,43.11924167,44.9
2019-02-19 21:00:00+01:00,0,21568.857,63420,41.65079573,41.63
2019-02-19 22:00:00+01:00,0,21208.9175,60574,40.01762983,39.74
2019-02-19 23:00:00+01:00,0,20658.8375,56066,35.37478807,35.69
2019-02-20 00:00:00+01:00,0,20451.043,52725,39.58020979,35.26
2019-02-20 01:00:00+01:00,0,20011.3652,51096,41.11749697,34.88
2019-02-20 02:00:00+01:00,0,19401.4439,50203,38.4040377,32.95
2019-02-20 03:00:00+01:00,0,18744.2973,50695,37.84388565,35.06
2019-02-20 04:00:00+01:00,0,18072.2544,51932,39.33067934,36.06
2019-02-20 05:00:00+01:00,0,17115.1748,55546,42.51287904,38.06
2019-02-20 06:00:00+01:00,0,16222.0562,63181,51.354585,49.12
2019-02-20 07:00:00+01:00,350,15369.7205,68659,55.34929899,54.66
2019-02-20 08:00:00+01:00,2843,15007.0885,70303,56.66503722,54.58
2019-02-20 09:00:00+01:00,5929,14681.0089,70535,54.02977924,53.08
2019-02-20 10:00:00+01:00,8528,14355.912,71370,52.50149357,52.09
2019-02-20 11:00:00+01:00,10168,15085.0718,72052,50.21290849,49.73
2019-02-20 12:00:00+01:00,10630,15953.5668,71088,43.70964164,43.74
2019-02-20 13:00:00+01:00,9875,16947.5509,70218,42.82101367,45.05
2019-02-20 14:00:00+01:00,8027,15724.7002,69143,41.11906322,45.58
2019-02-20 15:00:00+01:00,5390,14524.3886,68416,42.00524369,46.01
2019-02-20 16:00:00+01:00,2523,13436.251,67534,46.92876039,49.79
2019-02-20 17:00:00+01:00,397,12747.9652,68527,50.53004348,51.96
2019-02-20 18:00:00+01:00,0,12177.4186,71521,54.57724598,54.25
2019-02-20 19:00:00+01:00,0,11746.5611,70948,53.21300151,54.34
2019-02-20 20:00:00+01:00,0,12247.1936,67163,50.93691119,50.75
2019-02-20 21:00:00+01:00,0,12799.8446,63398,45.53973152,44.06
2019-02-20 22:00:00+01:00,0,13385.4927,60570,44.71739552,43.27
2019-02-20 23:00:00+01:00,0,13873.3388,56125,41.12592323,40.13
2019-02-21 00:00:00+01:00,0,13314.8555,51754,37.11595198,37.13
2019-02-21 01:00:00+01:00,0,13428.1439,50273,35.94792433,36
2019-02-21 02:00:00+01:00,0,14072.5238,49537,35.48263165,35.49
2019-02-21 03:00:00+01:00,0,14768.3366,50207,36.58374658,35.36
2019-02-21 04:00:00+01:00,0,15526.0295,51411,36.90885808,36.08
2019-02-21 05:00:00+01:00,0,15625.6821,54987,39.81497352,37.9
2019-02-21 06:00:00+01:00,0,15770.3907,63230,47.12710202,45.35
2019-02-21 07:00:00+01:00,403,15949.0463,68754,54.11658603,49.78
2019-02-21 08:00:00+01:00,3312,15607.1084,70741,53.31894664,50.5
2019-02-21 09:00:00+01:00,6887,15335.9563,70534,47.88694295,46.7
2019-02-21 10:00:00+01:00,9902,15099.249,70787,43.16030376,43.2
2019-02-21 11:00:00+01:00,11809,17178.5945,71273,42.72420911,40.2
2019-02-21 12:00:00+01:00,12353,19545.142,70781,40.81163252,36.44
2019-02-21 13:00:00+01:00,11492,22047.5945,69925,40.470282,37.15
2019-02-21 14:00:00+01:00,9366,20734.2552,68642,40.39079131,39.13
2019-02-21 15:00:00+01:00,6325,19335.8559,67988,44.18099226,42.89
2019-02-21 16:00:00+01:00,3008,17964.2281,67332,48.1372225,46.3
2019-02-21 17:00:00+01:00,510,17039.0166,68771,51.5713434,50.61
2019-02-21 18:00:00+01:00,0,16211.4145,71757,54.20842308,53.1
2019-02-21 19:00:00+01:00,0,15490.9117,70937,52.78373927,52.98
2019-02-21 20:00:00+01:00,0,15276.141,66850,50.86358376,51.39
2019-02-21 21:00:00+01:00,0,15091.8109,63100,44.33992746,46.13
2019-02-21 22:00:00+01:00,0,14933.338,59860,43.12448055,45.08
2019-02-21 23:00:00+01:00,0,14415.2239,55629,41.92287328,42.69
2019-02-22 00:00:00+01:00,0,14313.9498,52335,36.83516899,41.48
2019-02-22 01:00:00+01:00,0,14122.5569,50720,35.69109015,40.32
2019-02-22 02:00:00+01:00,0,13345.888,49615,35.57194109,39.84
2019-02-22 03:00:00+01:00,0,12588.3966,50062,35.70698842,39.59
2019-02-22 04:00:00+01:00,0,11890.9295,51424,35.3325768,39.35
2019-02-22 05:00:00+01:00,0,11257.6612,54784,38.38674013,42
2019-02-22 06:00:00+01:00,0,10784.6653,62642,47.25704382,50.4
2019-02-22 07:00:00+01:00,372,10445.8316,67900,53.4563087,55.03
2019-02-22 08:00:00+01:00,2543,10466.4347,69795,54.61528215,57.95
2019-02-22 09:00:00+01:00,5107,10631.9924,69818,52.16992722,55.62
2019-02-22 10:00:00+01:00,7254,10931.6291,69989,50.47719205,54.14
2019-02-22 11:00:00+01:00,8604,9677.0833,70515,50.38913649,53.06
2019-02-22 12:00:00+01:00,8980,8522.529,69740,48.86244649,51.45
2019-02-22 13:00:00+01:00,8350,7529.2166,68093,45.53635166,48.99
2019-02-22 14:00:00+01:00,6814,6906.5179,66309,42.9861494,45.88
2019-02-22 15:00:00+01:00,4616,6408.2503,65311,42.2659798,44.75
2019-02-22 16:00:00+01:00,2208,6058.9588,64393,44.9137287,46.46
2019-02-22 17:00:00+01:00,385,6819.3368,65731,48.8558634,50.42
2019-02-22 18:00:00+01:00,0,7816.356,68543,52.15496696,52.4
2019-02-22 19:00:00+01:00,0,9038.8815,67527,49.26041514,50.47
2019-02-22 20:00:00+01:00,0,9954.0317,63451,42.341793,46.06
2019-02-22 21:00:00+01:00,0,11017.1217,59882,40.43634046,43.02
2019-02-22 22:00:00+01:00,0,12187.9421,57398,41.9317953,44.58
2019-02-22 23:00:00+01:00,0,12660.4765,53599,39.08828315,39.6
2019-02-23 00:00:00+01:00,0,13176.308,49849,39.51913409,38.04
2019-02-23 01:00:00+01:00,0,13727.7675,48054,35.20790435,36.54
2019-02-23 02:00:00+01:00,0,12924.256,47127,34.89547441,36.06
2019-02-23 03:00:00+01:00,0,12153.4484,47173,33.27609275,36.01
2019-02-23 04:00:00+01:00,0,11443.9389,47399,33.63509172,35.61
2019-02-23 05:00:00+01:00,0,11036.2357,47520,35.08086297,36.03
2019-02-23 06:00:00+01:00,0,10750.7532,48770,39.15167057,37.3
2019-02-23 07:00:00+01:00,898,10611.54,51296,40.93951646,41.11
2019-02-23 08:00:00+01:00,5814,9651.2177,54896,42.80363322,43.57
2019-02-23 09:00:00+01:00,11591,9001.2112,57614,42.99507635,41.72
2019-02-23 10:00:00+01:00,16419,8576.541,58742,39.2367161,40.94
2019-02-23 11:00:00+01:00,19452,8007.6689,59251,39.18150766,38.02
2019-02-23 12:00:00+01:00,20296,7436.3788,57652,37.9751959,35.66
2019-02-23 13:00:00+01:00,18883,6863.78,56092,38.64513669,35.32
2019-02-23 14:00:00+01:00,15436,6467.4791,54655,38.69754901,35.62
2019-02-23 15:00:00+01:00,10506,6099.433,53844,41.00212096,35.49
2019-02-23 16:00:00+01:00,5097,5787.1783,53733,46.61470089,42.34
2019-02-23 17:00:00+01:00,962,7145.069,56635,53.8523296,47.49
2019-02-23 18:00:00+01:00,0,8965.2389,60522,54.74516689,51.57
2019-02-23 19:00:00+01:00,0,11277.9536,59611,49.53555179,50.97
2019-02-23 20:00:00+01:00,0,11925.1317,56016,44.23299196,46.99
2019-02-23 21:00:00+01:00,0,12669.0223,52969,36.48145411,40.35
2019-02-23 22:00:00+01:00,0,13461.8117,51760,38.88472174,41.59
2019-02-23 23:00:00+01:00,0,12326.8315,49096,39.1351683,39
2019-02-24 00:00:00+01:00,0,10563.1688,45814,36.0249229,37.82
2019-02-24 01:00:00+01:00,0,9772.6456,43723,34.97456731,36.96
2019-02-24 02:00:00+01:00,0,8647.1562,42873,33.08623482,36.97
2019-02-24 03:00:00+01:00,0,7570.054,42889,32.70514277,36.21
2019-02-24 04:00:00+01:00,0,6604.1283,43194,32.94381485,36.21
2019-02-24 05:00:00+01:00,0,6387.774,43177,34.00008332,37.04
2019-02-24 06:00:00+01:00,0,6323.1963,42588,33.70393482,36.98
2019-02-24 07:00:00+01:00,998,6399.6009,43691,35.60982394,37.98
2019-02-24 08:00:00+01:00,5886,4968.3918,46707,37.36931361,39.11
2019-02-24 09:00:00+01:00,11560,3894.4942,49610,37.80718779,39.79
2019-02-24 10:00:00+01:00,16287,3120.2608,51432,36.52136336,37.65
2019-02-24 11:00:00+01:00,19251,2722.2505,53049,37.65570208,37.06
2019-02-24 12:00:00+01:00,20071,2425.5821,51909,40.21394315,37.14
2019-02-24 13:00:00+01:00,18681,2213.9615,49247,37.61089849,35
2019-02-24 14:00:00+01:00,15300,2166.002,47653,35.11588809,34.54
2019-02-24 15:00:00+01:00,10462,2149.3626,47107,33.0783705,35.25
2019-02-24 16:00:00+01:00,5139,2179.1439,47942,35.58017008,37.04
2019-02-24 17:00:00+01:00,1020,2695.7489,51992,41.89782813,42.37
2019-02-24 18:00:00+01:00,0,3566.3667,57140,52.48525624,51
2019-02-24 19:00:00+01:00,0,4842.1343,57000,50.54533594,51.47
2019-02-24 20:00:00+01:00,0,4932.5663,54695,49.41233067,50
2019-02-24 21:00:00+01:00,0,5082.9615,53177,41.03725937,44.46
2019-02-24 22:00:00+01:00,0,5289.7321,53356,43.81647188,47.65
2019-02-24 23:00:00+01:00,0,5000.0189,50489,41.78576899,44.1
2019-02-25 00:00:00+01:00,0,4042.4244,47290,35.94357801,38.7
2019-02-25 01:00:00+01:00,0,3921.4894,45768,36.95400261,37.02
2019-02-25 02:00:00+01:00,0,3973.7245,45129,37.45721178,37
2019-02-25 03:00:00+01:00,0,4100.2947,46031,38.63941694,36.37
2019-02-25 04:00:00+01:00,0,4320.5411,47968,38.14916497,36.06
2019-02-25 05:00:00+01:00,0,4459.9002,52484,40.23869159,40.07
2019-02-25 06:00:00+01:00,0,4748.4206,61173,50.57463628,50.02
2019-02-25 07:00:00+01:00,1158,5208.6952,66365,57.39475204,56.88
2019-02-25 08:00:00+01:00,6274,4009.076,68428,61.93347654,55.59
2019-02-25 09:00:00+01:00,12132,3136.9102,68728,53.53691594,50.72
2019-02-25 10:00:00+01:00,16995,2530.1411,69241,46.78139834,45.18
2019-02-25 11:00:00+01:00,20036,2502.4681,69704,41.7413231,41.85
2019-02-25 12:00:00+01:00,20868,2567.0859,68755,39.91907897,40.09
2019-02-25 13:00:00+01:00,19424,2711.3312,67645,38.5074282,38.98
2019-02-25 14:00:00+01:00,15929,3084.9633,66166,37.59805653,37.88
2019-02-25 15:00:00+01:00,10930,3548.3481,65514,40.69319331,42
2019-02-25 16:00:00+01:00,5420,4130.8016,64832,44.72090367,44.4
2019-02-25 17:00:00+01:00,1115,5023.2891,66658,51.01045367,51.15
2019-02-25 18:00:00+01:00,0,6280.7605,70163,54.89748789,55.07
2019-02-25 19:00:00+01:00,0,7906.8257,69850,52.97942389,54.4
2019-02-25 20:00:00+01:00,0,7940.0328,66246,50.64264174,50.61
2019-02-25 21:00:00+01:00,0,8036.1115,62897,42.52315295,43.09
2019-02-25 22:00:00+01:00,0,8186.9117,60306,41.19524666,42.4
2019-02-25 23:00:00+01:00,0,8084.3403,56043,37.31179258,40.4
2019-02-26 00:00:00+01:00,0,7507.9186,52181,39.08377858,37.1
2019-02-26 01:00:00+01:00,0,7678.1737,50403,39.24680228,37
2019-02-26 02:00:00+01:00,0,7805.3513,49515,39.87964749,36.84
2019-02-26 03:00:00+01:00,0,8098.8214,50230,39.48212628,35.88
2019-02-26 04:00:00+01:00,0,8586.3639,51754,40.12884125,36.77
2019-02-26 05:00:00+01:00,0,7743.5743,55423,44.5977084,39.41
2019-02-26 06:00:00+01:00,0,7101.9107,63077,52.58753369,48.74
2019-02-26 07:00:00+01:00,1278,6622.2701,67843,58.43750079,53.04
2019-02-26 08:00:00+01:00,6354,5067.8098,69776,60.04517431,51.88
2019-02-26 09:00:00+01:00,12130,3820.2406,69979,52.63960503,49.92
2019-02-26 10:00:00+01:00,16915,2918.6021,70495,46.17255734,44.39
2019-02-26 11:00:00+01:00,19903,2813.9081,71033,42.82215444,41.69
2019-02-26 12:00:00+01:00,20717,2858.2608,70039,40.43987375,39.28
2019-02-26 13:00:00+01:00,19294,3030.0656,68817,38.85359018,39
2019-02-26 14:00:00+01:00,15850,2945.2494,67415,39.40974795,37.91
2019-02-26 15:00:00+01:00,10922,2936.7944,66615,42.05371084,41.45
2019-02-26 16:00:00+01:00,5475,3030.6068,65805,46.98450229,46.88
2019-02-26 17:00:00+01:00,1194,3257.1272,67257,52.74957392,53.46
2019-02-26 18:00:00+01:00,0,3789.0549,70372,57.00582045,58.17
2019-02-26 19:00:00+01:00,0,4632.5484,70093,55.40002652,54.94
2019-02-26 20:00:00+01:00,0,4226.8494,66491,51.60417416,50.92
2019-02-26 21:00:00+01:00,0,4038.7824,63046,49.24204468,47.57
2019-02-26 22:00:00+01:00,0,4030.3684,60346,48.11078252,46.8
2019-02-26 23:00:00+01:00,0,3811.866,56343,42.79831555,41.41
2019-02-27 00:00:00+01:00,0,2173.5855,52004,41.04911736,40.98
2019-02-27 01:00:00+01:00,0,2444.288,50235,38.93078072,39.42
2019-02-27 02:00:00+01:00,0,2517.1541,49359,38.09038394,38.58
2019-02-27 03:00:00+01:00,0,2776.9621,50093,36.8887006,37.99
2019-02-27 04:00:00+01:00,0,3279.1355,51628,37.56659596,39.16
2019-02-27 05:00:00+01:00,0,3533.0539,55318,40.84093422,41.48
2019-02-27 06:00:00+01:00,0,3900.5385,62997,50.5758553,50.84
2019-02-27 07:00:00+01:00,1470,4397.2168,67537,54.45341086,58.71
2019-02-27 08:00:00+01:00,6814,4171.4606,69239,52.06783177,54.19
2019-02-27 09:00:00+01:00,12810,4089.3361,69088,46.65280407,49.95
2019-02-27 10:00:00+01:00,17766,4097.1284,69310,40.2236807,44.57
2019-02-27 11:00:00+01:00,20852,4327.2032,69497,37.61361314,40.79
2019-02-27 12:00:00+01:00,21682,4644.1734,68286,37.70843199,39.63
2019-02-27 13:00:00+01:00,20193,4983.1151,66947,36.47970177,39.58
2019-02-27 14:00:00+01:00,16611,5512.2035,65471,37.23946317,40.06
2019-02-27 15:00:00+01:00,11487,6074.3692,64765,39.34463502,40.62
2019-02-27 16:00:00+01:00,5814,6738.2707,64191,43.97531758,44.94
2019-02-27 17:00:00+01:00,1316,8464.5986,66504,49.61335358,49.92
2019-02-27 18:00:00+01:00,0,10784.9408,70145,53.9980411,51.96
2019-02-27 19:00:00+01:00,0,13596.7664,69878,50.24875832,51.82
2019-02-27 20:00:00+01:00,0,14821.8397,66345,45.12454668,46.69
2019-02-27 21:00:00+01:00,0,16190.6374,62883,38.21978926,41.58
2019-02-27 22:00:00+01:00,0,17729.9464,60093,38.45333857,41.39
2019-02-27 23:00:00+01:00,0,18141.5453,55958,32.16211877,36.21
2019-02-28 00:00:00+01:00,0,20142.3407,50925,30.57977316,29.78
2019-02-28 01:00:00+01:00,0,21245.9329,49160,29.31229476,30.41
2019-02-28 02:00:00+01:00,0,21582.0654,48326,27.51859309,29.8
2019-02-28 03:00:00+01:00,0,21841.9511,48629,26.5915317,27.61
2019-02-28 04:00:00+01:00,0,22051.6095,50112,28.73126294,28.96
2019-02-28 05:00:00+01:00,0,21416.263,53891,29.69737837,32.93
2019-02-28 06:00:00+01:00,0,20808.0849,62087,39.21922134,42.45
2019-02-28 07:00:00+01:00,1377,20260.1326,66827,42.81785153,48.87
2019-02-28 08:00:00+01:00,6139,18271.423,68364,40.42566499,47.47
2019-02-28 09:00:00+01:00,11394,16438.3533,68200,38.48274033,42.7
2019-02-28 10:00:00+01:00,15716,14772.0793,68958,38.23289571,42.47
2019-02-28 11:00:00+01:00,18395,14767.8036,69692,37.97552636,38.89
2019-02-28 12:00:00+01:00,19100,14899.564,68938,37.47854461,38
2019-02-28 13:00:00+01:00,17781,15011.6344,68314,37.03328198,37.08
2019-02-28 14:00:00+01:00,14637,15236.3214,67332,36.39762574,38.05
2019-02-28 15:00:00+01:00,10152,15535.438,66861,36.33858661,40.7
2019-02-28 16:00:00+01:00,5187,15862.6842,65786,37.20188494,42.73
2019-02-28 17:00:00+01:00,1231,14853.431,66736,40.69790601,48.03
2019-02-28 18:00:00+01:00,1,13831.7556,69582,46.88764235,50.96
2019-02-28 19:00:00+01:00,0,12850.6126,69218,45.90381627,50.97
2019-02-28 20:00:00+01:00,0,11407.2973,65473,44.51889229,48.54
2019-02-28 21:00:00+01:00,0,10274.4932,61550,39.48755386,44.2
2019-02-28 22:00:00+01:00,0,9421.6338,58295,39.04982772,43.21
2019-02-28 23:00:00+01:00,0,8886.4346,54030,37.20836825,41.44
2019-03-01 00:00:00+01:00,0,9845.1336,51054,38.62228904,39.4
2019-03-01 01:00:00+01:00,0,9950.8599,49300,38.74422535,37.1
2019-03-01 02:00:00+01:00,0,10138.6535,48644,37.63906719,36.67
2019-03-01 03:00:00+01:00,0,10393.319,49386,37.35069843,36.27
2019-03-01 04:00:00+01:00,0,10691.3897,50942,36.55072323,37.33
2019-03-01 05:00:00+01:00,0,10661.9422,54325,38.47719513,39.63
2019-03-01 06:00:00+01:00,0,10835.2652,61813,47.64247332,46.75
2019-03-01 07:00:00+01:00,656,11236.0248,66806,49.58378927,47.98
2019-03-01 08:00:00+01:00,2718,11661.5541,69001,49.23770435,49.99
2019-03-01 09:00:00+01:00,4971,12209.5421,69529,48.17648341,50.28
2019-03-01 10:00:00+01:00,6824,12827.4224,70544,49.13180291,51.15
2019-03-01 11:00:00+01:00,7973,12553.8008,70877,49.93357165,50.97
